schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,2.000000,4.000000,621.000000,621.000000,143.000000,622.000000,622.000000,144.000000,622.000000,622.000000,144.000000,1.000000,3.895155,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,1.000000,1.000000,622.000000,622.000000,144.000000,623.000000,623.000000,145.000000,623.000000,623.000000,145.000000,1.000000,5.008500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,1.000000,2.000000,623.000000,623.000000,145.000000,624.000000,624.000000,146.000000,624.000000,624.000000,146.000000,1.000000,3.990919,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,1.000000,3.000000,624.000000,624.000000,146.000000,625.000000,625.000000,147.000000,625.000000,625.000000,147.000000,1.000000,3.876690,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,1.000000,4.000000,625.000000,625.000000,147.000000,626.000000,626.000000,148.000000,626.000000,626.000000,148.000000,1.000000,3.985022,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,2.000000,1.000000,626.000000,626.000000,148.000000,627.000000,627.000000,149.000000,627.000000,627.000000,149.000000,1.000000,5.000167,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,2.000000,2.000000,627.000000,627.000000,149.000000,628.000000,628.000000,150.000000,628.000000,628.000000,150.000000,1.000000,4.000919,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,2.000000,3.000000,628.000000,628.000000,150.000000,629.000000,629.000000,151.000000,629.000000,629.000000,151.000000,1.000000,3.928356,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,8.000000,0.000000,315.000000,1.000000,2.000000,4.000000,629.000000,629.000000,151.000000,630.000000,630.000000,152.000000,630.000000,630.000000,152.000000,1.000000,3.925022,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,630.000000,630.000000,152.000000,631.000000,631.000000,153.000000,631.000000,631.000000,153.000000,1.000000,5.004333,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
