schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,1.000000,4.000000,765.000000,765.000000,276.000000,765.000000,765.000000,276.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,2.000000,1.000000,766.000000,766.000000,277.000000,766.000000,766.000000,277.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,2.000000,2.000000,767.000000,767.000000,278.000000,767.000000,767.000000,278.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,2.000000,3.000000,768.000000,768.000000,279.000000,768.000000,768.000000,279.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,2.000000,4.000000,769.000000,769.000000,280.000000,769.000000,769.000000,280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,1.000000,1.000000,770.000000,770.000000,281.000000,770.000000,770.000000,281.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,1.000000,2.000000,771.000000,771.000000,282.000000,771.000000,771.000000,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,1.000000,3.000000,772.000000,772.000000,283.000000,772.000000,772.000000,283.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,1.000000,4.000000,773.000000,773.000000,284.000000,773.000000,773.000000,284.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,2.000000,1.000000,774.000000,774.000000,285.000000,774.000000,774.000000,285.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,2.000000,2.000000,775.000000,775.000000,286.000000,775.000000,775.000000,286.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,2.000000,3.000000,776.000000,776.000000,287.000000,776.000000,776.000000,287.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,2.000000,4.000000,777.000000,777.000000,288.000000,777.000000,777.000000,288.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,778.000000,778.000000,289.000000,778.000000,778.000000,289.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,1.000000,2.000000,779.000000,779.000000,290.000000,779.000000,779.000000,290.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,1.000000,3.000000,780.000000,780.000000,291.000000,780.000000,780.000000,291.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,1.000000,4.000000,781.000000,781.000000,292.000000,781.000000,781.000000,292.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,2.000000,1.000000,782.000000,782.000000,293.000000,782.000000,782.000000,293.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,2.000000,2.000000,783.000000,783.000000,294.000000,783.000000,783.000000,294.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,2.000000,3.000000,784.000000,784.000000,295.000000,784.000000,784.000000,295.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,2.000000,4.000000,785.000000,785.000000,296.000000,785.000000,785.000000,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,786.000000,786.000000,297.000000,786.000000,786.000000,297.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,2.000000,787.000000,787.000000,298.000000,787.000000,787.000000,298.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,3.000000,788.000000,788.000000,299.000000,788.000000,788.000000,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,4.000000,789.000000,789.000000,300.000000,789.000000,789.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,790.000000,790.000000,301.000000,790.000000,790.000000,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,791.000000,791.000000,302.000000,791.000000,791.000000,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,3.000000,792.000000,792.000000,303.000000,792.000000,792.000000,303.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
