schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,4.000000,1110.000000,1110.000000,576.000000,1110.000000,1110.000000,576.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,1.000000,1111.000000,1111.000000,577.000000,1111.000000,1111.000000,577.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,2.000000,1115.000000,1115.000000,578.000000,1115.000000,1115.000000,578.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,3.000000,1116.000000,1116.000000,579.000000,1116.000000,1116.000000,579.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,4.000000,1117.000000,1117.000000,580.000000,1117.000000,1117.000000,580.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,1.000000,1118.000000,1118.000000,581.000000,1118.000000,1118.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,2.000000,1119.000000,1119.000000,582.000000,1119.000000,1119.000000,582.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,3.000000,1121.000000,1121.000000,583.000000,1121.000000,1121.000000,583.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,4.000000,1122.000000,1122.000000,584.000000,1122.000000,1122.000000,584.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,1.000000,1123.000000,1123.000000,585.000000,1123.000000,1123.000000,585.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,2.000000,1124.000000,1124.000000,586.000000,1124.000000,1124.000000,586.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,3.000000,1125.000000,1125.000000,587.000000,1125.000000,1125.000000,587.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,4.000000,1126.000000,1126.000000,588.000000,1126.000000,1126.000000,588.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,2.000000,1.000000,1127.000000,1127.000000,589.000000,1127.000000,1127.000000,589.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,2.000000,2.000000,1128.000000,1128.000000,590.000000,1128.000000,1128.000000,590.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,2.000000,3.000000,1129.000000,1129.000000,591.000000,1129.000000,1129.000000,591.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,20.000000,-5.000000,180.000000,1.000000,2.000000,4.000000,1130.000000,1130.000000,592.000000,1130.000000,1130.000000,592.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,1.000000,1.000000,1131.000000,1131.000000,593.000000,1131.000000,1131.000000,593.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,1.000000,2.000000,1135.000000,1135.000000,594.000000,1136.000000,1136.000000,594.000000,1.000000,1.000000,0.000000,3.000000,4.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,1.000000,3.000000,1137.000000,1137.000000,595.000000,1137.000000,1137.000000,595.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,1.000000,4.000000,1138.000000,1138.000000,596.000000,1138.000000,1138.000000,596.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,2.000000,1.000000,1139.000000,1139.000000,597.000000,1139.000000,1139.000000,597.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
