abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
60.000000,180.000000,2.000000,1.000000,5.000000,468.667144,305.597936,-859.004153
-60.000000,180.000000,1.000000,0.000000,1.000000,484.247718,323.569493,-850.005915
-60.000000,180.000000,1.000000,0.000000,2.000000,477.733370,323.569493,-874.453671
-60.000000,180.000000,1.000000,0.000000,3.000000,459.793802,323.569493,-843.381428
-60.000000,180.000000,1.000000,0.000000,4.000000,468.776387,341.709793,-858.939711
-60.000000,180.000000,1.000000,0.000000,5.000000,468.775461,305.764192,-858.938117
-60.000000,180.000000,2.000000,1.000000,1.000000,484.239344,323.736992,-849.984035
-60.000000,180.000000,2.000000,1.000000,2.000000,477.736340,323.736992,-874.451426
-60.000000,180.000000,2.000000,1.000000,3.000000,459.796422,323.738590,-843.378311
-60.000000,180.000000,2.000000,1.000000,4.000000,468.767248,341.708057,-858.916237
-60.000000,180.000000,2.000000,1.000000,5.000000,468.767087,305.764192,-858.916237
90.000000,180.000000,1.000000,0.000000,1.000000,450.935640,323.736958,-858.915553
90.000000,180.000000,1.000000,0.000000,2.000000,468.801108,323.736958,-840.997753
90.000000,180.000000,1.000000,0.000000,3.000000,468.801108,323.736958,-876.898353
90.000000,180.000000,1.000000,0.000000,4.000000,468.801108,341.525591,-858.915553
90.000000,180.000000,1.000000,0.000000,5.000000,468.801108,305.585824,-858.915553
90.000000,180.000000,2.000000,1.000000,1.000000,450.930966,323.553861,-858.948053
90.000000,180.000000,2.000000,1.000000,2.000000,468.796593,323.552015,-840.999419
90.000000,180.000000,2.000000,1.000000,3.000000,468.796593,323.552015,-876.903353
90.000000,180.000000,2.000000,1.000000,4.000000,468.796593,341.526482,-858.948053
90.000000,180.000000,2.000000,1.000000,5.000000,468.796593,305.585048,-858.948053
-90.000000,180.000000,1.000000,0.000000,1.000000,486.779393,323.553890,-858.949720
-90.000000,180.000000,1.000000,0.000000,2.000000,468.913926,323.553890,-876.923353
