abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.855787,323.681933,-858.953726,0.019583,-0.008750,35.924767,35.969768,30.193833,30.238834
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.860162,323.688808,-858.953892,-0.005833,0.000000,35.930601,35.972268,30.199667,30.241334
90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.856829,323.736900,-858.954309,0.000833,0.006667,35.918934,35.972268,30.188000,30.241334
90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.853704,323.740066,-858.955975,0.002500,-0.000417,35.920601,35.969768,30.189667,30.238834
-90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.851829,323.608566,-858.947225,0.017500,0.003750,35.903934,35.971434,30.173000,30.240500
-90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.850579,323.607066,-858.939934,-0.002917,-0.001250,35.904767,35.968101,30.173833,30.237167
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.847870,323.653316,-858.951767,0.092500,0.005417,35.937267,35.973101,30.206333,30.242167
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.846204,323.698733,-858.947767,-0.001667,-0.002083,35.935601,35.971434,30.204667,30.240500
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.845630,323.669941,-858.943767,0.057180,-0.001242,35.935601,35.891434,30.204667,30.160500
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.845432,323.642257,-858.940601,-0.001570,0.000831,35.933101,35.892256,30.202167,30.161322
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.829030,323.733771,-858.942892,0.004583,-0.025417,35.909767,35.887155,30.178833,30.156221
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.819599,323.737590,-858.946017,0.001666,-0.004527,35.908934,35.888934,30.178000,30.158000
-90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.854880,323.572544,-858.938309,0.015417,0.074257,35.911434,35.900421,30.180500,30.169487
-90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.887673,323.580437,-858.932267,-0.003333,0.003333,35.910600,35.896322,30.179666,30.165388
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.873707,323.607409,-858.940767,-0.054423,-0.027913,35.926754,35.894760,30.195820,30.163826
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.860176,323.631904,-858.940934,0.005913,0.000833,35.933454,35.895593,30.202520,30.164659
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.845374,323.684034,-858.992751,0.137500,0.012917,35.888934,35.943101,30.158000,30.212167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.916208,323.690701,-858.989585,0.004167,0.000417,35.893934,35.944767,30.163000,30.213833
