abs_b_deg,abs_c_deg,pass_num,accepted,joint3_pos_cmd_deg,joint3_pos_fb_deg,joint3_motor_pos_cmd_deg,joint3_motor_pos_fb_deg,joint4_pos_cmd_deg,joint4_pos_fb_deg,joint4_motor_pos_cmd_deg,joint4_motor_pos_fb_deg
-60.000000,0.000000,2.000000,1.000000,-60.000000,-59.999771,300.020646,300.020875,0.000000,0.000000,0.011650,0.011650
90.000000,0.000000,1.000000,0.000000,90.000000,90.000000,450.020646,450.020646,0.000000,0.000000,0.011650,0.011650
90.000000,0.000000,2.000000,1.000000,90.000000,90.000000,450.020646,450.020646,0.000000,0.000000,0.011650,0.011650
-90.000000,0.000000,1.000000,0.000000,-90.000000,-90.000000,270.020646,270.020646,0.000000,0.000000,0.011650,0.011650
-90.000000,0.000000,2.000000,1.000000,-90.000000,-90.000000,270.020646,270.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000687,180.011650,180.012336
30.000000,180.000000,1.000000,0.000000,30.000000,29.999886,390.020646,390.020531,180.000000,179.999313,180.011650,180.010963
30.000000,180.000000,2.000000,1.000000,30.000000,30.000229,390.020646,390.020875,180.000000,180.000000,180.011650,180.011650
-30.000000,180.000000,1.000000,0.000000,-30.000000,-30.000229,330.020646,330.020760,180.000000,180.000000,180.011650,180.011650
-30.000000,180.000000,2.000000,1.000000,-30.000000,-30.000229,330.020646,330.020760,180.000000,180.000687,180.011650,180.012336
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,420.020646,420.020417,180.000000,180.000000,180.011650,180.011650
60.000000,180.000000,2.000000,1.000000,60.000000,60.000114,420.020646,420.020760,180.000000,180.000000,180.011650,180.011650
