abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
0.000000,0.000000,2.000000,1.000000,1.000000,468.855071,323.677699,-841.113281
0.000000,0.000000,2.000000,1.000000,2.000000,450.905604,323.677699,-858.978748
0.000000,0.000000,2.000000,1.000000,3.000000,486.805372,323.677699,-858.978748
0.000000,0.000000,2.000000,1.000000,4.000000,468.855071,305.701565,-858.978748
0.000000,0.000000,2.000000,1.000000,5.000000,468.855071,341.649666,-858.978748
90.000000,0.000000,1.000000,0.000000,1.000000,486.694746,323.676657,-858.978748
90.000000,0.000000,1.000000,0.000000,2.000000,468.829279,323.676657,-840.945114
90.000000,0.000000,1.000000,0.000000,3.000000,468.829279,323.676657,-876.865715
90.000000,0.000000,1.000000,0.000000,4.000000,468.829279,305.502190,-858.978748
90.000000,0.000000,1.000000,0.000000,5.000000,468.829279,341.456124,-858.978748
90.000000,0.000000,2.000000,1.000000,1.000000,486.686247,323.479157,-858.905415
90.000000,0.000000,2.000000,1.000000,2.000000,468.820779,323.479157,-840.950948
90.000000,0.000000,2.000000,1.000000,3.000000,468.820779,323.479157,-876.874048
90.000000,0.000000,2.000000,1.000000,4.000000,468.820779,305.502190,-858.905415
90.000000,0.000000,2.000000,1.000000,5.000000,468.820779,341.456958,-858.905415
0.000000,0.000000,1.000000,0.000000,1.000000,468.820779,323.479366,-841.112823
0.000000,0.000000,1.000000,0.000000,2.000000,450.944646,323.479366,-858.978290
0.000000,0.000000,1.000000,0.000000,3.000000,486.842747,323.479366,-858.978290
0.000000,0.000000,1.000000,0.000000,4.000000,468.820779,305.704065,-858.978290
0.000000,0.000000,1.000000,0.000000,5.000000,468.820779,341.653833,-858.978290
0.000000,0.000000,2.000000,1.000000,1.000000,468.893696,323.678949,-841.112156
0.000000,0.000000,2.000000,1.000000,2.000000,450.942562,323.678949,-858.977623
0.000000,0.000000,2.000000,1.000000,3.000000,486.838164,323.678949,-858.977623
0.000000,0.000000,2.000000,1.000000,4.000000,468.893696,305.702815,-858.977623
0.000000,0.000000,2.000000,1.000000,5.000000,468.893696,341.653416,-858.977623
-90.000000,0.000000,1.000000,0.000000,1.000000,450.849229,323.678532,-858.977623
-90.000000,0.000000,1.000000,0.000000,2.000000,468.714696,323.678532,-876.301257
-90.000000,0.000000,1.000000,0.000000,3.000000,468.714696,323.678532,-840.400656
-90.000000,0.000000,1.000000,0.000000,4.000000,468.714696,305.556565,-858.977623
-90.000000,0.000000,1.000000,0.000000,5.000000,468.714696,341.484666,-858.977623
-90.000000,0.000000,2.000000,1.000000,1.000000,450.846062,323.520616,-858.350956
-90.000000,0.000000,2.000000,1.000000,2.000000,468.711529,323.520616,-876.235423
-90.000000,0.000000,2.000000,1.000000,3.000000,468.711529,323.520616,-840.343989
-90.000000,0.000000,2.000000,1.000000,4.000000,468.711529,305.541982,-858.350956
-90.000000,0.000000,2.000000,1.000000,5.000000,468.711529,341.497583,-858.350956
0.000000,0.000000,1.000000,0.000000,1.000000,468.711529,323.520199,-841.113364
0.000000,0.000000,1.000000,0.000000,2.000000,450.993729,323.520199,-858.978831
0.000000,0.000000,1.000000,0.000000,3.000000,486.880997,323.520199,-858.978831
0.000000,0.000000,1.000000,0.000000,4.000000,468.711529,305.660732,-858.978831
0.000000,0.000000,1.000000,0.000000,5.000000,468.711529,341.614666,-858.978831
0.000000,0.000000,2.000000,1.000000,1.000000,468.937363,323.637699,-841.116031
0.000000,0.000000,2.000000,1.000000,2.000000,450.993729,323.637699,-858.981498
0.000000,0.000000,2.000000,1.000000,3.000000,486.882663,323.637699,-858.981498
0.000000,0.000000,2.000000,1.000000,4.000000,468.937363,305.659898,-858.981498
0.000000,0.000000,2.000000,1.000000,5.000000,468.937363,341.614666,-858.981498
0.000000,90.000000,1.000000,0.000000,1.000000,468.937783,323.637651,-841.099531
0.000000,90.000000,1.000000,0.000000,2.000000,468.937787,305.753344,-858.964998
0.000000,90.000000,1.000000,0.000000,3.000000,468.937783,341.686284,-858.964998
0.000000,90.000000,1.000000,0.000000,4.000000,486.872250,323.637651,-858.964998
0.000000,90.000000,1.000000,0.000000,5.000000,450.898316,323.637651,-858.964998
0.000000,90.000000,2.000000,1.000000,1.000000,468.885283,323.719814,-841.098031
0.000000,90.000000,2.000000,1.000000,2.000000,468.885283,305.752014,-858.963498
0.000000,90.000000,2.000000,1.000000,3.000000,468.885283,341.685948,-858.963498
0.000000,90.000000,2.000000,1.000000,4.000000,486.872250,323.719814,-858.963498
0.000000,90.000000,2.000000,1.000000,5.000000,450.896649,323.719814,-858.963498
90.000000,90.000000,1.000000,0.000000,1.000000,468.884866,341.353031,-858.963498
90.000000,90.000000,1.000000,0.000000,2.000000,468.884866,323.487564,-841.086531
90.000000,90.000000,1.000000,0.000000,3.000000,468.884866,323.487564,-877.005465
90.000000,90.000000,1.000000,0.000000,4.000000,486.780167,323.487564,-858.963498
90.000000,90.000000,1.000000,0.000000,5.000000,450.804566,323.487564,-858.963498
90.000000,90.000000,2.000000,1.000000,1.000000,468.792366,341.355364,-859.045998
90.000000,90.000000,2.000000,1.000000,2.000000,468.792366,323.489897,-841.089865
90.000000,90.000000,2.000000,1.000000,3.000000,468.792366,323.489897,-877.012132
