abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
-30.000000,0.000000,1.000000,0.000000,2.000000,342.593723,318.422431,-868.581041
-30.000000,0.000000,1.000000,0.000000,3.000000,373.682006,318.422431,-850.632217
-30.000000,0.000000,1.000000,0.000000,4.000000,357.690138,300.097130,-859.865126
-30.000000,0.000000,1.000000,0.000000,5.000000,357.688533,336.013564,-859.866048
-30.000000,0.000000,2.000000,1.000000,1.000000,349.199775,318.055347,-844.122936
-30.000000,0.000000,2.000000,1.000000,2.000000,342.583943,318.055347,-868.571851
-30.000000,0.000000,2.000000,1.000000,3.000000,373.680165,318.055347,-850.618443
-30.000000,0.000000,2.000000,1.000000,4.000000,358.131973,300.092547,-859.595191
-30.000000,0.000000,2.000000,1.000000,5.000000,358.131973,336.023148,-859.595191
-30.000000,90.000000,1.000000,0.000000,1.000000,358.132014,309.211425,-844.272413
-30.000000,90.000000,1.000000,0.000000,2.000000,358.132936,303.051540,-868.457994
-30.000000,90.000000,1.000000,0.000000,3.000000,358.131092,334.107505,-850.528009
-30.000000,90.000000,1.000000,0.000000,4.000000,375.558981,318.145229,-859.743746
-30.000000,90.000000,1.000000,0.000000,5.000000,339.678380,318.143623,-859.744669
-30.000000,90.000000,2.000000,1.000000,1.000000,357.618681,309.641079,-844.012398
-30.000000,90.000000,2.000000,1.000000,2.000000,357.618681,303.037516,-868.454229
-30.000000,90.000000,2.000000,1.000000,3.000000,357.618681,334.107595,-850.515911
-30.000000,90.000000,2.000000,1.000000,4.000000,375.565648,318.573277,-859.484653
-30.000000,90.000000,2.000000,1.000000,5.000000,339.670880,318.574883,-859.483731
-30.000000,180.000000,1.000000,0.000000,1.000000,366.439097,318.571473,-844.207542
-30.000000,180.000000,1.000000,0.000000,2.000000,372.796082,318.569629,-868.507201
-30.000000,180.000000,1.000000,0.000000,3.000000,341.695772,318.573318,-850.551055
-30.000000,180.000000,1.000000,0.000000,4.000000,357.504812,335.957340,-859.678875
-30.000000,180.000000,1.000000,0.000000,5.000000,357.504652,300.019150,-859.678875
-30.000000,180.000000,2.000000,1.000000,1.000000,366.187288,317.988245,-844.043470
-30.000000,180.000000,2.000000,1.000000,2.000000,372.823327,317.988245,-868.504052
-30.000000,180.000000,2.000000,1.000000,3.000000,341.700565,317.988245,-850.535317
-30.000000,180.000000,2.000000,1.000000,4.000000,357.255090,335.960212,-859.515726
-30.000000,180.000000,2.000000,1.000000,5.000000,357.255090,300.018778,-859.515726
-30.000000,270.000000,1.000000,0.000000,1.000000,357.255751,326.779045,-844.294742
-30.000000,270.000000,1.000000,0.000000,2.000000,357.254828,333.107804,-868.577824
-30.000000,270.000000,1.000000,0.000000,3.000000,357.259440,301.997232,-850.616589
-30.000000,270.000000,1.000000,0.000000,4.000000,339.753517,317.845721,-859.766076
-30.000000,270.000000,1.000000,0.000000,5.000000,375.688074,317.844601,-859.766076
-30.000000,270.000000,2.000000,1.000000,1.000000,357.718951,326.491759,-844.115776
-30.000000,270.000000,2.000000,1.000000,2.000000,357.715261,333.114726,-868.568441
