abs_b_deg,abs_c_deg,pass_num,accepted,b_ssi_abs_position_deg,b_ssi_zeroed_position_deg,c_ssi_abs_position_deg,c_ssi_zeroed_position_deg,b_ssi_rawcounts,c_ssi_rawcounts,b_following_error_udeg,c_following_error_udeg,b_axis_fb_udeg,c_axis_fb_udeg
10.000000,0.000000,2.000000,1.000000,-172.894936,10.020264,180.860023,-0.010277,-503593.000000,-526793.000000,-38.146973,0.000000,9999961.853027,0.000000
10.000000,90.000000,1.000000,0.000000,-172.894936,10.020264,90.860023,-90.010277,-503593.000000,-264649.000000,-38.146973,0.000000,9999961.853027,90000000.000000
10.000000,90.000000,2.000000,1.000000,-172.894936,10.020264,90.860023,-90.010277,-503593.000000,-264649.000000,-38.146973,0.000000,9999961.853027,90000000.000000
10.000000,180.000000,1.000000,0.000000,-172.894936,10.020264,0.858650,-180.011650,-503593.000000,-2501.000000,-38.146973,1373.291016,9999961.853027,180001373.291016
10.000000,180.000000,2.000000,1.000000,-172.894936,10.020264,0.861053,-180.009247,-503593.000000,-2508.000000,-38.146973,-1029.968262,9999961.853027,179998970.031738
10.000000,270.000000,1.000000,0.000000,-172.894936,10.020264,-89.140663,-270.010963,-503593.000000,259641.000000,-38.146973,686.645508,9999961.853027,270000686.645508
10.000000,270.000000,2.000000,1.000000,-172.894936,10.020264,-89.141693,-270.011993,-503593.000000,259644.000000,-38.146973,1716.613770,9999961.853027,270001716.613770
-10.000000,0.000000,1.000000,0.000000,-192.894859,-9.979659,180.860023,-0.010277,-561847.000000,-526793.000000,38.146973,0.000000,-9999961.853027,0.000000
-10.000000,0.000000,2.000000,1.000000,-192.894859,-9.979659,180.860023,-0.010277,-561847.000000,-526793.000000,38.146973,0.000000,-9999961.853027,0.000000
-10.000000,90.000000,1.000000,0.000000,-192.894859,-9.979659,90.860023,-90.010277,-561847.000000,-264649.000000,38.146973,0.000000,-9999961.853027,90000000.000000
-10.000000,90.000000,2.000000,1.000000,-192.894859,-9.979659,90.860023,-90.010277,-561847.000000,-264649.000000,-305.175781,0.000000,-10000305.175781,90000000.000000
-10.000000,180.000000,1.000000,0.000000,-192.895203,-9.980003,0.860367,-180.009933,-561848.000000,-2506.000000,38.146973,0.000000,-9999961.853027,180000000.000000
-10.000000,180.000000,2.000000,1.000000,-192.894859,-9.979659,0.861053,-180.009247,-561847.000000,-2508.000000,38.146973,-1029.968262,-9999961.853027,179998970.031738
-10.000000,270.000000,1.000000,0.000000,-192.894859,-9.979659,-89.141350,-270.011650,-561847.000000,259643.000000,38.146973,1373.291016,-9999961.853027,270001373.291016
-10.000000,270.000000,2.000000,1.000000,-192.894859,-9.979659,-89.139290,-270.009590,-561847.000000,259637.000000,38.146973,-686.645508,-9999961.853027,269999313.354492
0.000000,0.000000,1.000000,0.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,2.000000,1.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
30.000000,0.000000,1.000000,0.000000,-152.894669,30.020531,180.860023,-0.010277,-445338.000000,-526793.000000,-114.440918,0.000000,29999885.559082,0.000000
30.000000,0.000000,2.000000,1.000000,-152.894669,30.020531,180.860023,-0.010277,-445338.000000,-526793.000000,228.881836,0.000000,30000228.881836,0.000000
30.000000,90.000000,1.000000,0.000000,-152.895012,30.020188,90.860023,-90.010277,-445339.000000,-264649.000000,-114.440918,0.000000,29999885.559082,90000000.000000
30.000000,90.000000,2.000000,1.000000,-152.894669,30.020531,90.860023,-90.010277,-445338.000000,-264649.000000,228.881836,0.000000,30000228.881836,90000000.000000
30.000000,180.000000,1.000000,0.000000,-152.895012,30.020188,0.859680,-180.010620,-445339.000000,-2504.000000,-114.440918,343.322754,29999885.559082,180000343.322754
30.000000,180.000000,2.000000,1.000000,-152.895012,30.020188,0.858650,-180.011650,-445339.000000,-2501.000000,-114.440918,1373.291016,29999885.559082,180001373.291016
